Time,station_id,Taxi,Bus,Cargo,Private_Veh,num_Taxi,num_Bus,num_Cargo,num_Private_Veh,frac_Taxi,frac_Bus,frac_Cargo,frac_Private_Veh,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,latitude,longitude
1900-2000 ,5026,63.1,0.9,1.5,49.1,1983.864,28.296000000000003,47.16,1543.704,0.08556002313384205,0.036227319516354536,0.010474462500824561,0.07193250505313238,900.0,614.0,419.0,349.0,359.0,551.0,1900.0,3710.0,4003.0,3506.0,3311.0,3206.0,3029.0,3165.0,3353.0,3433.0,3635.0,4166.0,4181.0,3144.0,2351.0,2130.0,1880.0,1396.0,22.4356918,114.0208129
2000-2100 ,5026,55.2,1.3,2.2,39.6,1297.7520000000002,30.563000000000002,51.72200000000001,930.9960000000001,0.05596940674461042,0.03912975566788039,0.011487704611273285,0.04338194010927357,900.0,614.0,419.0,349.0,359.0,551.0,1900.0,3710.0,4003.0,3506.0,3311.0,3206.0,3029.0,3165.0,3353.0,3433.0,3635.0,4166.0,4181.0,3144.0,2351.0,2130.0,1880.0,1396.0,22.4356918,114.0208129
2100-2200 ,5026,53.8,1.5,2.3,30.7,1145.9399999999998,31.95,48.99,653.91,0.04942206366464382,0.04090552935211787,0.010880914289978696,0.0304704686774756,900.0,614.0,419.0,349.0,359.0,551.0,1900.0,3710.0,4003.0,3506.0,3311.0,3206.0,3029.0,3165.0,3353.0,3433.0,3635.0,4166.0,4181.0,3144.0,2351.0,2130.0,1880.0,1396.0,22.4356918,114.0208129
2200-2300 ,5026,51.6,0.6,1.3,35.2,970.08,11.28,24.44,661.7600000000001,0.04183757920990426,0.014441764353423774,0.005428241380834442,0.030836257821422304,900.0,614.0,419.0,349.0,359.0,551.0,1900.0,3710.0,4003.0,3506.0,3311.0,3206.0,3029.0,3165.0,3353.0,3433.0,3635.0,4166.0,4181.0,3144.0,2351.0,2130.0,1880.0,1396.0,22.4356918,114.0208129
0700-0800 ,5027,45.2,4.7,15.6,38.9,1534.992,159.612,529.776,1321.044,0.073342752152621,0.08936106602648046,0.07711646467438651,0.0536124627413911,962.0,645.0,512.0,425.0,412.0,596.0,1508.0,3396.0,4102.0,3633.0,3059.0,2765.0,2548.0,2671.0,2865.0,2944.0,3068.0,3418.0,3740.0,3007.0,2261.0,2142.0,2040.0,1527.0,22.3338163,114.1373833
0800-0900 ,5027,51.9,2.5,13.4,47.4,2128.938,102.55000000000001,549.668,1944.348,0.10172181489043372,0.0574140874183368,0.08001202943251617,0.0789082609710943,962.0,645.0,512.0,425.0,412.0,596.0,1508.0,3396.0,4102.0,3633.0,3059.0,2765.0,2548.0,2671.0,2865.0,2944.0,3068.0,3418.0,3740.0,3007.0,2261.0,2142.0,2040.0,1527.0,22.3338163,114.1373833
0900-1000 ,5027,46.1,1.9,13.7,51.4,1674.813,69.027,497.72099999999995,1867.362,0.08002347553667226,0.03864575536056103,0.07245040151724565,0.0757839070081614,962.0,645.0,512.0,425.0,412.0,596.0,1508.0,3396.0,4102.0,3633.0,3059.0,2765.0,2548.0,2671.0,2865.0,2944.0,3068.0,3418.0,3740.0,3007.0,2261.0,2142.0,2040.0,1527.0,22.3338163,114.1373833
1000-1100 ,5027,33.3,1.4,17.7,47.7,1018.6469999999999,42.82599999999999,541.443,1459.143,0.04867150737724425,0.023976749953951156,0.07881476318801504,0.059216990290907524,962.0,645.0,512.0,425.0,412.0,596.0,1508.0,3396.0,4102.0,3633.0,3059.0,2765.0,2548.0,2671.0,2865.0,2944.0,3068.0,3418.0,3740.0,3007.0,2261.0,2142.0,2040.0,1527.0,22.3338163,114.1373833
1100-1200 ,5027,37.1,2.1,23.8,45.8,1025.815,58.065000000000005,658.07,1266.37,0.0490139983136335,0.03250852253481937,0.09579148906004338,0.051393605695052885,962.0,645.0,512.0,425.0,412.0,596.0,1508.0,3396.0,4102.0,3633.0,3059.0,2765.0,2548.0,2671.0,2865.0,2944.0,3068.0,3418.0,3740.0,3007.0,2261.0,2142.0,2040.0,1527.0,22.3338163,114.1373833
1200-1300 ,5027,39.7,2.6,22.1,48.4,1011.556,66.248,563.1080000000001,1233.232,0.04833269554271077,0.037089892377279145,0.0819684134235308,0.050048752843577675,962.0,645.0,512.0,425.0,412.0,596.0,1508.0,3396.0,4102.0,3633.0,3059.0,2765.0,2548.0,2671.0,2865.0,2944.0,3068.0,3418.0,3740.0,3007.0,2261.0,2142.0,2040.0,1527.0,22.3338163,114.1373833
1300-1400 ,5027,33.5,1.6,19.3,47.4,894.7850000000001,42.736000000000004,515.503,1266.0539999999999,0.04275331368820357,0.023926362163920443,0.07503882563392883,0.05138078133929616,962.0,645.0,512.0,425.0,412.0,596.0,1508.0,3396.0,4102.0,3633.0,3059.0,2765.0,2548.0,2671.0,2865.0,2944.0,3068.0,3418.0,3740.0,3007.0,2261.0,2142.0,2040.0,1527.0,22.3338163,114.1373833
1400-1500 ,5027,35.9,2.2,24.1,50.3,1028.5349999999999,63.03000000000001,690.465,1441.095,0.04914396139217404,0.03528824895151408,0.1005070440740998,0.05848454101021995,962.0,645.0,512.0,425.0,412.0,596.0,1508.0,3396.0,4102.0,3633.0,3059.0,2765.0,2548.0,2671.0,2865.0,2944.0,3068.0,3418.0,3740.0,3007.0,2261.0,2142.0,2040.0,1527.0,22.3338163,114.1373833
1500-1600 ,5027,37.2,3.6,19.2,46.7,1095.1680000000001,105.98400000000001,565.248,1374.8480000000002,0.052327722352612675,0.05933666154017559,0.08227992099352865,0.05579601222599405,962.0,645.0,512.0,425.0,412.0,596.0,1508.0,3396.0,4102.0,3633.0,3059.0,2765.0,2548.0,2671.0,2865.0,2944.0,3068.0,3418.0,3740.0,3007.0,2261.0,2142.0,2040.0,1527.0,22.3338163,114.1373833
1600-1700 ,5027,38.1,5.9,17.0,52.0,1168.9080000000001,181.012,521.5600000000001,1595.3600000000001,0.055851059636282084,0.10134216276711827,0.07592050850845082,0.06474513987354373,962.0,645.0,512.0,425.0,412.0,596.0,1508.0,3396.0,4102.0,3633.0,3059.0,2765.0,2548.0,2671.0,2865.0,2944.0,3068.0,3418.0,3740.0,3007.0,2261.0,2142.0,2040.0,1527.0,22.3338163,114.1373833
1700-1800 ,5027,45.3,6.0,13.6,51.8,1548.3539999999998,205.07999999999998,464.848,1770.5240000000001,0.07398119577595148,0.11481697755000007,0.06766526677493738,0.07185389130319561,962.0,645.0,512.0,425.0,412.0,596.0,1508.0,3396.0,4102.0,3633.0,3059.0,2765.0,2548.0,2671.0,2865.0,2944.0,3068.0,3418.0,3740.0,3007.0,2261.0,2142.0,2040.0,1527.0,22.3338163,114.1373833
1800-1900 ,5027,56.7,6.4,5.0,61.5,2120.5800000000004,239.36,187.0,2300.1,0.101322465107183,0.13400912690836758,0.027220521303551463,0.09334588821528554,962.0,645.0,512.0,425.0,412.0,596.0,1508.0,3396.0,4102.0,3633.0,3059.0,2765.0,2548.0,2671.0,2865.0,2944.0,3068.0,3418.0,3740.0,3007.0,2261.0,2142.0,2040.0,1527.0,22.3338163,114.1373833
1900-2000 ,5027,55.8,3.5,6.2,67.0,1677.9059999999997,105.245,186.434,2014.69,0.08017126075796854,0.05892292179759001,0.02713813191821558,0.08176297879590176,962.0,645.0,512.0,425.0,412.0,596.0,1508.0,3396.0,4102.0,3633.0,3059.0,2765.0,2548.0,2671.0,2865.0,2944.0,3068.0,3418.0,3740.0,3007.0,2261.0,2142.0,2040.0,1527.0,22.3338163,114.1373833
2000-2100 ,5027,49.2,8.4,3.3,66.0,1112.412,189.924,74.613,1492.26,0.053151650046124946,0.10633167370882689,0.010860988000117033,0.06056099089089257,962.0,645.0,512.0,425.0,412.0,596.0,1508.0,3396.0,4102.0,3633.0,3059.0,2765.0,2548.0,2671.0,2865.0,2944.0,3068.0,3418.0,3740.0,3007.0,2261.0,2142.0,2040.0,1527.0,22.3338163,114.1373833
2100-2200 ,5027,40.6,4.4,8.0,55.2,869.652,94.248,171.36,1182.384,0.041552445286380094,0.052766093720169736,0.024943895885436253,0.04798516790206608,962.0,645.0,512.0,425.0,412.0,596.0,1508.0,3396.0,4102.0,3633.0,3059.0,2765.0,2548.0,2671.0,2865.0,2944.0,3068.0,3418.0,3740.0,3007.0,2261.0,2142.0,2040.0,1527.0,22.3338163,114.1373833
2200-2300 ,5027,49.9,3.0,7.5,54.5,1017.96,61.199999999999996,153.0,1111.8000000000002,0.048638682143804055,0.034263697220889434,0.02227133561199665,0.045120628893419626,962.0,645.0,512.0,425.0,412.0,596.0,1508.0,3396.0,4102.0,3633.0,3059.0,2765.0,2548.0,2671.0,2865.0,2944.0,3068.0,3418.0,3740.0,3007.0,2261.0,2142.0,2040.0,1527.0,22.3338163,114.1373833
0700-0800 ,5029,48.2,1.7,14.8,64.8,769.272,27.132,236.20800000000003,1034.208,0.0746879289214556,0.22396671702038087,0.0733528768756832,0.07996228147587797,445.0,321.0,252.0,201.0,208.0,312.0,659.0,1596.0,1885.0,1519.0,1307.0,1254.0,1160.0,1228.0,1332.0,1333.0,1414.0,1667.0,1849.0,1280.0,969.0,896.0,857.0,670.0,22.3409095,114.0473731
0800-0900 ,5029,44.4,1.4,12.5,65.3,836.94,26.389999999999997,235.625,1230.905,0.08125775438534491,0.21784172424324968,0.07317182997118156,0.09517038359794701,445.0,321.0,252.0,201.0,208.0,312.0,659.0,1596.0,1885.0,1519.0,1307.0,1254.0,1160.0,1228.0,1332.0,1333.0,1414.0,1667.0,1849.0,1280.0,969.0,896.0,857.0,670.0,22.3409095,114.0473731
0900-1000 ,5029,43.4,0.1,15.2,56.6,659.246,1.5190000000000001,230.888,859.7540000000001,0.06400560320634824,0.01253890030790058,0.0717007850541588,0.06647395045098471,445.0,321.0,252.0,201.0,208.0,312.0,659.0,1596.0,1885.0,1519.0,1307.0,1254.0,1160.0,1228.0,1332.0,1333.0,1414.0,1667.0,1849.0,1280.0,969.0,896.0,857.0,670.0,22.3409095,114.0473731
1000-1100 ,5029,38.4,0.0,22.0,55.4,501.88800000000003,0.0,287.54,724.0779999999999,0.0487278560386073,0.0,0.08929369969194079,0.05598383385788039,445.0,321.0,252.0,201.0,208.0,312.0,659.0,1596.0,1885.0,1519.0,1307.0,1254.0,1160.0,1228.0,1332.0,1333.0,1414.0,1667.0,1849.0,1280.0,969.0,896.0,857.0,670.0,22.3409095,114.0473731
1100-1200 ,5029,41.5,0.6,17.799999999999997,57.2,520.41,7.524,223.21199999999996,717.2880000000001,0.050526140415892824,0.06210841732497957,0.06931705256881644,0.05545884866029809,445.0,321.0,252.0,201.0,208.0,312.0,659.0,1596.0,1885.0,1519.0,1307.0,1254.0,1160.0,1228.0,1332.0,1333.0,1414.0,1667.0,1849.0,1280.0,969.0,896.0,857.0,670.0,22.3409095,114.0473731
1200-1300 ,5029,43.0,0.2,18.200000000000003,54.3,498.8,2.32,211.12000000000003,629.8799999999999,0.04842804488662275,0.01915092081259338,0.06556195965417869,0.048700688697076416,445.0,321.0,252.0,201.0,208.0,312.0,659.0,1596.0,1885.0,1519.0,1307.0,1254.0,1160.0,1228.0,1332.0,1333.0,1414.0,1667.0,1849.0,1280.0,969.0,896.0,857.0,670.0,22.3409095,114.0473731
1300-1400 ,5029,35.5,0.4,21.5,55.6,435.94,4.912,264.02,682.768,0.042325023832947714,0.0405471219963184,0.08198971479678029,0.05278985175005633,445.0,321.0,252.0,201.0,208.0,312.0,659.0,1596.0,1885.0,1519.0,1307.0,1254.0,1160.0,1228.0,1332.0,1333.0,1414.0,1667.0,1849.0,1280.0,969.0,896.0,857.0,670.0,22.3409095,114.0473731
1400-1500 ,5029,40.8,0.0,20.8,58.5,543.456,0.0,277.05600000000004,779.2199999999999,0.052763655897964015,0.0,0.08603796084666603,0.06024727034758349,445.0,321.0,252.0,201.0,208.0,312.0,659.0,1596.0,1885.0,1519.0,1307.0,1254.0,1160.0,1228.0,1332.0,1333.0,1414.0,1667.0,1849.0,1280.0,969.0,896.0,857.0,670.0,22.3409095,114.0473731
1500-1600 ,5029,44.4,0.2,18.6,51.5,591.852,2.666,247.93800000000005,686.495,0.05746238015685133,0.02200704951998877,0.07699555301599922,0.05307801372816962,445.0,321.0,252.0,201.0,208.0,312.0,659.0,1596.0,1885.0,1519.0,1307.0,1254.0,1160.0,1228.0,1332.0,1333.0,1414.0,1667.0,1849.0,1280.0,969.0,896.0,857.0,670.0,22.3409095,114.0473731
1600-1700 ,5029,40.2,0.7,18.700000000000003,56.1,568.428,9.898,264.41800000000006,793.2540000000001,0.05518816499361106,0.08170509232890055,0.08211331113981916,0.06133234284579709,445.0,321.0,252.0,201.0,208.0,312.0,659.0,1596.0,1885.0,1519.0,1307.0,1254.0,1160.0,1228.0,1332.0,1333.0,1414.0,1667.0,1849.0,1280.0,969.0,896.0,857.0,670.0,22.3409095,114.0473731
1700-1800 ,5029,48.3,0.3,17.1,56.4,805.161,5.001,285.057,940.1879999999999,0.07817235976134333,0.04128179094128427,0.08852261999403757,0.07269289881362623,445.0,321.0,252.0,201.0,208.0,312.0,659.0,1596.0,1885.0,1519.0,1307.0,1254.0,1160.0,1228.0,1332.0,1333.0,1414.0,1667.0,1849.0,1280.0,969.0,896.0,857.0,670.0,22.3409095,114.0473731
1800-1900 ,5029,60.6,0.7,9.1,66.4,1120.494,12.942999999999998,168.259,1227.736,0.10878775807375995,0.10684067589542935,0.052251751465765675,0.09492536473327273,445.0,321.0,252.0,201.0,208.0,312.0,659.0,1596.0,1885.0,1519.0,1307.0,1254.0,1160.0,1228.0,1332.0,1333.0,1414.0,1667.0,1849.0,1280.0,969.0,896.0,857.0,670.0,22.3409095,114.0473731
1900-2000 ,5029,66.9,1.2,7.4,65.4,856.32,15.36,94.72000000000001,837.12,0.08313934121353808,0.12679230331096308,0.029414687468945648,0.06472394824743859,445.0,321.0,252.0,201.0,208.0,312.0,659.0,1596.0,1885.0,1519.0,1307.0,1254.0,1160.0,1228.0,1332.0,1333.0,1414.0,1667.0,1849.0,1280.0,969.0,896.0,857.0,670.0,22.3409095,114.0473731
2000-2100 ,5029,59.7,0.3,5.9,67.4,578.4929999999999,2.907,57.17100000000001,653.106,0.05616536682156586,0.023996433966469378,0.017754086753453246,0.05049646280591985,445.0,321.0,252.0,201.0,208.0,312.0,659.0,1596.0,1885.0,1519.0,1307.0,1254.0,1160.0,1228.0,1332.0,1333.0,1414.0,1667.0,1849.0,1280.0,969.0,896.0,857.0,670.0,22.3409095,114.0473731
2100-2200 ,5029,57.5,0.0,6.1,67.1,515.1999999999999,0.0,54.656,601.2159999999999,0.050020306186022524,0.0,0.016973069661134852,0.04648446252572156,445.0,321.0,252.0,201.0,208.0,312.0,659.0,1596.0,1885.0,1519.0,1307.0,1254.0,1160.0,1228.0,1332.0,1333.0,1414.0,1667.0,1849.0,1280.0,969.0,896.0,857.0,670.0,22.3409095,114.0473731
2200-2300 ,5029,58.1,0.3,9.6,62.6,497.917,2.571,82.272,536.482,0.04834231520812457,0.02122285233154206,0.025549041041438937,0.041479397462349896,445.0,321.0,252.0,201.0,208.0,312.0,659.0,1596.0,1885.0,1519.0,1307.0,1254.0,1160.0,1228.0,1332.0,1333.0,1414.0,1667.0,1849.0,1280.0,969.0,896.0,857.0,670.0,22.3409095,114.0473731
0700-0800 ,5030,38.4,3.4,16.900000000000002,43.5,644.352,57.05200000000001,283.582,729.93,0.07479549847066404,0.19332321288188895,0.07746908074478846,0.0822701989889939,417.0,301.0,233.0,180.0,147.0,196.0,528.0,1678.0,2199.0,1751.0,1414.0,1262.0,1123.0,1183.0,1279.0,1298.0,1325.0,1482.0,1655.0,1259.0,804.0,728.0,721.0,577.0,22.3893647,114.0623568
0800-0900 ,5030,42.0,1.8,19.0,44.6,923.5799999999999,39.58200000000001,417.81,980.754,0.10720790263324377,0.13412534902003312,0.11413755677715817,0.11054049941672726,417.0,301.0,233.0,180.0,147.0,196.0,528.0,1678.0,2199.0,1751.0,1414.0,1262.0,1123.0,1183.0,1279.0,1298.0,1325.0,1482.0,1655.0,1259.0,804.0,728.0,721.0,577.0,22.3893647,114.0623568
0900-1000 ,5030,37.2,1.1,22.3,38.6,651.3720000000001,19.261000000000003,390.473,675.886,0.07561037046495298,0.06526674618449946,0.10666962065878577,0.07617891539445582,417.0,301.0,233.0,180.0,147.0,196.0,528.0,1678.0,2199.0,1751.0,1414.0,1262.0,1123.0,1183.0,1279.0,1298.0,1325.0,1482.0,1655.0,1259.0,804.0,728.0,721.0,577.0,22.3893647,114.0623568
1000-1100 ,5030,31.4,0.6,25.200000000000003,35.6,443.996,8.484,356.328,503.38400000000007,0.05153844814477328,0.02874840738431511,0.09734187149970373,0.05673626491290359,417.0,301.0,233.0,180.0,147.0,196.0,528.0,1678.0,2199.0,1751.0,1414.0,1262.0,1123.0,1183.0,1279.0,1298.0,1325.0,1482.0,1655.0,1259.0,804.0,728.0,721.0,577.0,22.3893647,114.0623568
1100-1200 ,5030,32.8,0.8,22.200000000000003,34.9,413.9359999999999,10.096,280.16400000000004,440.438,0.04804912447692067,0.0342107403290954,0.07653534969702915,0.049641639475449015,417.0,301.0,233.0,180.0,147.0,196.0,528.0,1678.0,2199.0,1751.0,1414.0,1262.0,1123.0,1183.0,1279.0,1298.0,1325.0,1482.0,1655.0,1259.0,804.0,728.0,721.0,577.0,22.3893647,114.0623568
1200-1300 ,5030,36.5,1.4,18.700000000000003,37.3,409.895,15.721999999999998,210.00100000000003,418.879,0.047580050726362046,0.05327468893165984,0.0573681842482468,0.04721173082666938,417.0,301.0,233.0,180.0,147.0,196.0,528.0,1678.0,2199.0,1751.0,1414.0,1262.0,1123.0,1183.0,1279.0,1298.0,1325.0,1482.0,1655.0,1259.0,804.0,728.0,721.0,577.0,22.3893647,114.0623568
1300-1400 ,5030,32.8,1.3,18.2,37.6,388.02399999999994,15.379000000000001,215.30599999999998,444.808,0.04504129497321486,0.05211241833608936,0.0588174069540289,0.05013418091035634,417.0,301.0,233.0,180.0,147.0,196.0,528.0,1678.0,2199.0,1751.0,1414.0,1262.0,1123.0,1183.0,1279.0,1298.0,1325.0,1482.0,1655.0,1259.0,804.0,728.0,721.0,577.0,22.3893647,114.0623568
1400-1500 ,5030,34.1,1.1,20.5,42.1,436.139,14.069,262.195,538.4590000000001,0.05062641833578067,0.04767342568245277,0.07162656877333473,0.06068955800887027,417.0,301.0,233.0,180.0,147.0,196.0,528.0,1678.0,2199.0,1751.0,1414.0,1262.0,1123.0,1183.0,1279.0,1298.0,1325.0,1482.0,1655.0,1259.0,804.0,728.0,721.0,577.0,22.3893647,114.0623568
1500-1600 ,5030,36.5,0.4,22.2,37.9,473.77,5.192,288.156,491.942,0.05499457332396966,0.017593320502046685,0.07871860848394914,0.05544664040530413,417.0,301.0,233.0,180.0,147.0,196.0,528.0,1678.0,2199.0,1751.0,1414.0,1262.0,1123.0,1183.0,1279.0,1298.0,1325.0,1482.0,1655.0,1259.0,804.0,728.0,721.0,577.0,22.3893647,114.0623568
1600-1700 ,5030,36.6,0.9,21.3,41.5,484.95,11.925,282.22499999999997,549.875,0.05629233242598537,0.04040838732413457,0.07709837476707944,0.06197625206399658,417.0,301.0,233.0,180.0,147.0,196.0,528.0,1678.0,2199.0,1751.0,1414.0,1262.0,1123.0,1183.0,1279.0,1298.0,1325.0,1482.0,1655.0,1259.0,804.0,728.0,721.0,577.0,22.3893647,114.0623568
1700-1800 ,5030,41.5,1.5,16.2,45.0,615.03,22.23,240.084,666.9,0.07139184083298027,0.07532733335140558,0.06558627409896182,0.07516610593585692,417.0,301.0,233.0,180.0,147.0,196.0,528.0,1678.0,2199.0,1751.0,1414.0,1262.0,1123.0,1183.0,1279.0,1298.0,1325.0,1482.0,1655.0,1259.0,804.0,728.0,721.0,577.0,22.3893647,114.0623568
1800-1900 ,5030,54.5,1.9,11.0,48.8,901.975,31.445,182.05,807.64,0.1047000237961195,0.10655276640733011,0.04973251528513355,0.09102887059234589,417.0,301.0,233.0,180.0,147.0,196.0,528.0,1678.0,2199.0,1751.0,1414.0,1262.0,1123.0,1183.0,1279.0,1298.0,1325.0,1482.0,1655.0,1259.0,804.0,728.0,721.0,577.0,22.3893647,114.0623568
1900-2000 ,5030,55.4,1.7,8.299999999999999,49.1,697.4859999999999,21.403000000000002,104.49699999999999,618.169,0.08096322048555692,0.07252500745479684,0.028546545727825317,0.06967364903323246,417.0,301.0,233.0,180.0,147.0,196.0,528.0,1678.0,2199.0,1751.0,1414.0,1262.0,1123.0,1183.0,1279.0,1298.0,1325.0,1482.0,1655.0,1259.0,804.0,728.0,721.0,577.0,22.3893647,114.0623568
2000-2100 ,5030,51.9,1.0,7.199999999999999,46.0,417.276,8.040000000000001,57.888,369.84000000000003,0.048436827106682075,0.02724389384369325,0.01581387445660978,0.041684559333209366,417.0,301.0,233.0,180.0,147.0,196.0,528.0,1678.0,2199.0,1751.0,1414.0,1262.0,1123.0,1183.0,1279.0,1298.0,1325.0,1482.0,1655.0,1259.0,804.0,728.0,721.0,577.0,22.3893647,114.0623568
2100-2200 ,5030,51.5,1.3,6.0,44.7,374.92,9.464,43.68,325.416,0.043520200583875526,0.03206918051451653,0.011932525502085322,0.03667754315373042,417.0,301.0,233.0,180.0,147.0,196.0,528.0,1678.0,2199.0,1751.0,1414.0,1262.0,1123.0,1183.0,1279.0,1298.0,1325.0,1482.0,1655.0,1259.0,804.0,728.0,721.0,577.0,22.3893647,114.0623568
2200-2300 ,5030,46.9,0.8,6.4,43.0,338.149,5.768,46.144,310.03,0.0392518732189185,0.019545121852042616,0.01260564232527988,0.034943391547898814,417.0,301.0,233.0,180.0,147.0,196.0,528.0,1678.0,2199.0,1751.0,1414.0,1262.0,1123.0,1183.0,1279.0,1298.0,1325.0,1482.0,1655.0,1259.0,804.0,728.0,721.0,577.0,22.3893647,114.0623568
0700-0800 ,5033,50.5,2.6,13.8,20.7,288.355,14.846000000000002,78.798,118.19699999999999,0.08432428860017381,0.1436992440447959,0.0908568898482144,0.04710166007678323,159.0,97.0,63.0,52.0,60.0,128.0,274.0,571.0,688.0,550.0,405.0,462.0,592.0,549.0,452.0,388.0,415.0,532.0,536.0,375.0,301.0,261.0,269.0,236.0,22.2919703,113.9281929
0800-0900 ,5033,49.3,2.3,7.4,51.9,339.18399999999997,15.824,50.912000000000006,357.072,0.09918832517057569,0.15316562291289573,0.05870334241925293,0.14229366199596558,159.0,97.0,63.0,52.0,60.0,128.0,274.0,571.0,688.0,550.0,405.0,462.0,592.0,549.0,452.0,388.0,415.0,532.0,536.0,375.0,301.0,261.0,269.0,236.0,22.2919703,113.9281929
0900-1000 ,5033,43.7,1.0,17.6,22.4,240.35000000000002,5.5,96.80000000000001,123.19999999999999,0.07028608057793961,0.053236281978066645,0.11161383458091773,0.04909536216198122,159.0,97.0,63.0,52.0,60.0,128.0,274.0,571.0,688.0,550.0,405.0,462.0,592.0,549.0,452.0,388.0,415.0,532.0,536.0,375.0,301.0,261.0,269.0,236.0,22.2919703,113.9281929
1000-1100 ,5033,36.7,1.3,13.5,24.3,148.63500000000002,5.265000000000001,54.675000000000004,98.41499999999999,0.04346566085584379,0.0509616408390038,0.06304221493503798,0.03921850703872874,159.0,97.0,63.0,52.0,60.0,128.0,274.0,571.0,688.0,550.0,405.0,462.0,592.0,549.0,452.0,388.0,415.0,532.0,536.0,375.0,301.0,261.0,269.0,236.0,22.2919703,113.9281929
1100-1200 ,5033,24.5,1.0,14.2,30.2,113.19,4.62,65.604,139.524,0.033100401333958744,0.044718476861575984,0.07564373970915832,0.055600497648443735,159.0,97.0,63.0,52.0,60.0,128.0,274.0,571.0,688.0,550.0,405.0,462.0,592.0,549.0,452.0,388.0,415.0,532.0,536.0,375.0,301.0,261.0,269.0,236.0,22.2919703,113.9281929
1200-1300 ,5033,40.4,0.9,16.0,26.6,239.16799999999998,5.328,94.72,157.472,0.06994042571110738,0.05157143825075256,0.10921552078000543,0.062752799272496,159.0,97.0,63.0,52.0,60.0,128.0,274.0,571.0,688.0,550.0,405.0,462.0,592.0,549.0,452.0,388.0,415.0,532.0,536.0,375.0,301.0,261.0,269.0,236.0,22.2919703,113.9281929
1300-1400 ,5033,35.2,0.9,16.9,35.2,193.24800000000002,4.941000000000001,92.78099999999999,193.24800000000002,0.05651193883721937,0.04782553986429588,0.10697978498194345,0.07700958236265056,159.0,97.0,63.0,52.0,60.0,128.0,274.0,571.0,688.0,550.0,405.0,462.0,592.0,549.0,452.0,388.0,415.0,532.0,536.0,375.0,301.0,261.0,269.0,236.0,22.2919703,113.9281929
1400-1500 ,5033,34.7,0.9,14.1,34.1,156.84400000000002,4.0680000000000005,63.73199999999999,154.132,0.045866236830315626,0.039375490015777295,0.07348525728833726,0.06142180487622151,159.0,97.0,63.0,52.0,60.0,128.0,274.0,571.0,688.0,550.0,405.0,462.0,592.0,549.0,452.0,388.0,415.0,532.0,536.0,375.0,301.0,261.0,269.0,236.0,22.2919703,113.9281929
1500-1600 ,5033,36.6,1.4,7.9,41.6,142.008,5.4319999999999995,30.652,161.40800000000002,0.041527712630380895,0.052578087946337816,0.03534284356998233,0.0643213004532554,159.0,97.0,63.0,52.0,60.0,128.0,274.0,571.0,688.0,550.0,405.0,462.0,592.0,549.0,452.0,388.0,415.0,532.0,536.0,375.0,301.0,261.0,269.0,236.0,22.2919703,113.9281929
1600-1700 ,5033,43.0,1.0,12.5,41.3,178.45,4.15,51.875,171.39499999999998,0.05218452706109142,0.040169194583450286,0.05981371558765606,0.06830113309864262,159.0,97.0,63.0,52.0,60.0,128.0,274.0,571.0,688.0,550.0,405.0,462.0,592.0,549.0,452.0,388.0,415.0,532.0,536.0,375.0,301.0,261.0,269.0,236.0,22.2919703,113.9281929
1700-1800 ,5033,50.0,1.0,10.1,38.8,266.0,5.32,53.732,206.41599999999997,0.07778696664752209,0.05149400365878447,0.061954902476259,0.08225704769502852,159.0,97.0,63.0,52.0,60.0,128.0,274.0,571.0,688.0,550.0,405.0,462.0,592.0,549.0,452.0,388.0,415.0,532.0,536.0,375.0,301.0,261.0,269.0,236.0,22.2919703,113.9281929
1800-1900 ,5033,62.2,2.2,10.0,33.8,333.392,11.792000000000002,53.6,181.16799999999998,0.09749455783665671,0.1141385885609749,0.06180270179273956,0.07219568646235237,159.0,97.0,63.0,52.0,60.0,128.0,274.0,571.0,688.0,550.0,405.0,462.0,592.0,549.0,452.0,388.0,415.0,532.0,536.0,375.0,301.0,261.0,269.0,236.0,22.2919703,113.9281929
1900-2000 ,5033,71.2,1.8,9.7,44.4,267.00000000000006,6.750000000000001,36.37499999999999,166.5,0.07807939885296393,0.06533543697308179,0.04194166562893472,0.06635046915559963,159.0,97.0,63.0,52.0,60.0,128.0,274.0,571.0,688.0,550.0,405.0,462.0,592.0,549.0,452.0,388.0,415.0,532.0,536.0,375.0,301.0,261.0,269.0,236.0,22.2919703,113.9281929
2000-2100 ,5033,63.2,2.1,4.9,35.8,190.232,6.321000000000001,14.749,107.758,0.05562996330560686,0.0611830069787926,0.017006120312334252,0.04294170483645107,159.0,97.0,63.0,52.0,60.0,128.0,274.0,571.0,688.0,550.0,405.0,462.0,592.0,549.0,452.0,388.0,415.0,532.0,536.0,375.0,301.0,261.0,269.0,236.0,22.2919703,113.9281929
2100-2200 ,5033,58.0,0.9,6.4,27.0,151.38,2.349,16.704,70.47,0.04426838725978156,0.022736732066632466,0.019260304678095554,0.02808238775612676,159.0,97.0,63.0,52.0,60.0,128.0,274.0,571.0,688.0,550.0,405.0,462.0,592.0,549.0,452.0,388.0,415.0,532.0,536.0,375.0,301.0,261.0,269.0,236.0,22.2919703,113.9281929
